FID,Block Number,x1,y1,dma,Subscription Number,zone,status
1558,1908,32.9184431,24.0925259,1,719951,1135,water
1559,1909,32.91840571,24.0923957,1,52376,1135,water
1560,1910,32.91828823,24.09227811,1,717316,1135,water
1561,1911,32.91816082,24.09223082,1,2050,1135,water
1562,1913,32.91802993,24.09222715,1,725579,1135,water
1563,1916,32.91853541,24.09286396,1,603630,1135,water
1564,1918,32.91859984,24.09294467,1,0,1135,
1565,1919,32.91851699,24.09298312,1,63130,1135,water
1566,1922,32.91841525,24.09302437,1,0,1135,illegal
1567,1923,32.91826938,24.09298462,1,0,1135,illegal
1568,1926,32.91815981,24.09302129,1,33597,1135,water
1569,1927,32.91808756,24.09292285,1,0,1135,non-user
1570,1929,32.91840835,24.09294062,1,661198,1135,water
1571,1930,32.91904312,24.09192485,1,716094,1135,water
1572,1931,32.91901313,24.09209949,1,0,1135,illegal
1573,1932,32.918988,24.09219841,1,0,1135,illegal
1574,1933,32.9189942,24.09228361,1,0,1135,illegal
1575,1934,32.91911125,24.09235196,1,718920,1135,water
1576,1935,32.91920821,24.09235407,1,0,1135,illegal
1577,1936,32.91921447,24.09224404,1,0,1135,illegal
1578,1937,32.91928914,24.09226561,1,718910,1135,water
1579,1938,32.9193693,24.09223584,1,717894,1135,water
1580,1939,32.9194588,24.09222954,1,718807,1135,water
1581,1941,32.91938782,24.09234858,1,717939,1135,water
1582,1942,32.91930035,24.09239399,1,718850,1135,water
1583,1944,32.91917193,24.09256486,1,717113,1135,water
1584,1945,32.91903346,24.09255834,1,722250,1135,water
1585,1947,32.91902286,24.09246307,1,718978,1135,water
1586,1948,32.91916813,24.09247088,1,0,1135,non-user
1587,1949,32.91905939,24.09267256,1,0,1135,illegal
1588,1950,32.9191479,24.09267149,1,0,1135,non-user
1589,1951,32.91924803,24.09266964,1,717943,1135,water
1590,1953,32.91937365,24.09287292,1,719976,1135,water
1591,1954,32.91952288,24.09289835,1,0,1135,illegal
1592,1955,32.91970847,24.09290741,1,44684,1135,water
1593,1956,32.91924511,24.09282296,1,29112,1135,water
1594,1957,32.91911263,24.09286125,1,29485,1135,water
1595,1958,32.91910628,24.0927575,1,718792,1135,water
1596,1959,32.91982121,24.09287715,1,65493,1135,water
1597,1960,32.91993545,24.09281251,1,0,1135,non-user
1598,1961,32.92003444,24.09275975,1,716650,1135,water
1599,1962,32.92013883,24.09268906,1,719941,1135,water
1600,1963,32.92020001,24.09264167,1,722205,1135,water
1601,1964,32.92032719,24.09255959,1,0,1135,illegal
1602,1965,32.92042355,24.09251277,1,725519,1135,water
1603,1967,32.92058525,24.09229393,1,725572,1135,water
1604,1968,32.92057959,24.09240015,1,719967,1135,water
1605,1969,32.92073734,24.09249576,1,0,1135,illegal
1606,1970,32.9205548,24.09259999,1,719869,1135,water
1607,1971,32.92036726,24.09272509,1,0,1135,non-user
1608,1972,32.92023469,24.0928176,1,718803,1135,water
1609,1973,32.92018231,24.09287562,1,726954,1135,water
1610,1975,32.92009682,24.09299982,1,0,1135,illegal
1611,1976,32.92008868,24.09291086,1,0,1135,illegal
1612,1977,32.91994075,24.09294714,1,717952,1135,water
1613,1978,32.91986073,24.09301284,1,56342,1135,water
1614,1980,32.91976529,24.0930483,1,0,1135,illegal
1615,1981,32.91969317,24.09306802,1,49817,1135,water
1616,1982,32.9195639,24.09319637,1,47177,1135,water
1617,1983,32.91970108,24.09326187,1,718912,1135,water
1618,1984,32.91960597,24.09328421,1,717940,1135,water
1619,1985,32.91946924,24.09332797,1,718885,1135,water
1620,1986,32.91936592,24.09335215,1,722202,1135,water
1621,1987,32.91927483,24.09337781,1,719971,1135,water
1622,1988,32.91914005,24.09342572,1,609888,1135,water
1623,1989,32.91897234,24.09348915,1,48727,1135,water
1624,1990,32.91898308,24.09342224,1,725761,1135,water
1625,1991,32.91902461,24.09331267,1,69691,1135,water
1626,1992,32.91904155,24.0931992,1,717895,1135,water
1627,1993,32.91904583,24.09314167,1,24648,1135,water
1628,1994,32.91904623,24.09306504,1,0,1135,illegal
1629,1996,32.91938045,24.09310502,1,0,1135,non-user
1630,1997,32.91929128,24.09305184,1,718061,1135,water
1631,1998,32.9194807,24.09307621,1,29219,1135,water
1632,1999,32.91957863,24.09307302,1,0,1135,water
1633,2000,32.91892046,24.09306098,1,0,1135,non-user
1634,2001,32.91886295,24.09313746,1,11302,1135,water
1635,2002,32.91885966,24.09319324,1,718058,1135,water
1636,2003,32.91880049,24.09326814,1,9649,1135,water
1637,2004,32.91880684,24.0933969,1,0,1135,illegal
1638,2005,32.91881156,24.09348103,1,2698,1135,water
1639,2006,32.91882769,24.0936192,1,0,1135,illegal
1640,2007,32.91895605,24.09364806,1,626117,1135,water
1641,2008,32.91896689,24.09357432,1,717893,1135,water
1642,2009,32.91904865,24.09364923,1,725536,1135,water
1643,2010,32.91915374,24.09363597,1,724171,1135,water
1644,2011,32.91913097,24.09371577,1,719980,1135,water
1645,2012,32.91910596,24.09380375,1,30993,1135,water
1646,2014,32.91908214,24.09387291,1,0,1135,illegal
1647,2015,32.91903026,24.09393851,1,47395,1135,water
1648,2017,32.91897612,24.0938713,1,0,1135,illegal
1649,2018,32.91899577,24.09377279,1,718985,1135,water
1650,2019,32.91884205,24.09380392,1,0,1135,illegal
1651,2020,32.91885649,24.09388573,1,0,1035,illegal
1652,2022,32.91891662,24.09403717,1,0,1135,illegal
1653,2023,32.91890535,24.0941343,1,0,1135,non-user
1654,2023,32.91896529,24.09410471,1,0,1135,non-user
1655,2024,32.91894976,24.09420996,1,24406,1135,water
1656,2025,32.91899228,24.09429916,1,623295,1135,water
1657,2026,32.91893576,24.09431326,1,45024,1135,water
1658,2027,32.91886575,24.09432969,1,0,1035,water
1659,2028,32.91884054,24.09425302,1,44500,1135,water
1660,2029,32.91881731,24.09418376,1,20333,1035,water
1661,2030,32.91879399,24.09410054,1,718988,1135,water
1662,2031,32.91881341,24.09397763,1,24019,1135,water
1663,2032,32.91873625,24.09390633,1,47108,1035,water
1664,2033,32.91871138,24.09383031,1,24550,1135,water
1665,2034,32.91868136,24.09374917,1,724172,1135,water
1666,2035,32.91882599,24.09371311,1,0,1035,non-user
1667,2036,32.91872569,24.09363849,1,0,1135,non-user
1668,2037,32.91862177,24.09364996,1,724532,1135,water
1669,2038,32.9185172,24.09365294,1,718846,1135,water
1670,2039,32.91842748,24.09364421,1,0,1135,illegal
1671,2040,32.91834318,24.09364913,1,718835,1135,water
1672,2041,32.91833382,24.09351897,1,724117,1135,water
1673,2042,32.91840879,24.09354641,1,724144,1135,water
1674,2043,32.91849599,24.09356033,1,0,1135,illegal
1675,2044,32.91868686,24.09356719,1,719904,1135,water
1676,2045,32.91866906,24.09339265,1,717351,1135,water
1677,2046,32.9185633,24.09340038,1,718808,1135,water
1678,2047,32.91846925,24.09340112,1,725714,1135,water
1679,2048,32.9183878,24.09340549,1,718799,1135,water
1680,2049,32.91831533,24.09340771,1,724115,1135,water
1681,2050,32.91822128,24.09341368,1,718960,1135,water
1682,2051,32.91812395,24.09349652,1,719919,1135,water
1683,2052,32.91813132,24.0935893,1,718966,1135,water
1684,2053,32.91814353,24.09367635,1,719970,1135,water
1685,2054,32.91811143,24.09375299,1,722217,1135,water
1686,2055,32.9181763,24.09380973,1,719817,1135,water
1687,2056,32.91809236,24.09382918,1,0,1135,illegal
1688,2057,32.91800973,24.09384846,1,724531,1135,water
1689,2058,32.91792952,24.09386416,1,0,1135,illegal
1690,2059,32.91790838,24.09381214,1,0,1135,illegal
1691,2060,32.91787899,24.09372377,1,0,1135,illegal
1692,2061,32.91798269,24.09375426,1,719935,1135,water
1693,2062,32.91803235,24.09366137,1,722220,1135,water
1694,2064,32.91787983,24.09355359,1,0,1135,illegal
1695,2065,32.9178149,24.09347548,1,0,1135,illegal
1696,2066,32.91769184,24.09351631,1,0,1135,illegal
1697,2067,32.91771548,24.09364134,1,0,1135,illegal
1698,2068,32.91774223,24.09373693,1,719907,1135,water
1699,2069,32.91775625,24.09379589,1,718825,1135,water
1700,2070,32.91778811,24.09388023,1,722204,1135,water
1701,2072,32.91763882,24.09393107,1,0,1135,illegal
1702,2073,32.91751861,24.0939117,1,0,1135,illegal
1703,2074,32.91762356,24.09383145,1,722207,1135,water
1704,2075,32.9175165,24.09373599,1,719978,1135,water
1705,2076,32.91753835,24.09350185,1,0,1135,illegal
1706,2077,32.91751141,24.09341705,1,0,1135,illegal
1707,2078,32.91735852,24.09345423,1,0,1135,illegal
1708,2079,32.91722557,24.09342035,1,0,1135,non-user
1709,2081,32.91698301,24.09341522,1,0,1135,water
1710,2082,32.91692337,24.09354907,1,0,1135,non-user
1711,2083,32.91695563,24.09365202,1,0,1135,illegal
1712,2084,32.91703864,24.09363064,1,718836,1135,water
1713,2085,32.9172065,24.09359857,1,719953,1135,water
1714,2086,32.91730044,24.09357814,1,719842,1135,water
1715,2087,32.91684247,24.09365596,1,718965,1135,water
1716,2088,32.9167372,24.09368546,1,718794,1135,water
1717,2089,32.91665391,24.09373241,1,48111,1135,water
1718,2090,32.91662211,24.09366524,1,717896,1135,water
1719,2091,32.91655476,24.09357298,1,0,1135,water
1720,2092,32.9166068,24.0935577,1,609060,1135,water
1721,2093,32.91667053,24.09353909,1,29634,1135,water
1722,2094,32.91674363,24.09351533,1,0,1135,illegal
1723,2095,32.91681859,24.09349275,1,0,1135,water
1724,2096,32.91715506,24.09335538,1,0,1135,illegal
1725,2097,32.91721798,24.09333913,1,0,1135,water
1726,2098,32.91728928,24.09331879,1,719990,1135,water
1727,2099,32.91740632,24.09336863,1,0,1135,illegal
1728,2100,32.91739559,24.09328862,1,621110,1135,water
1729,2101,32.91749188,24.0932513,1,0,1135,illegal
1730,2102,32.9175193,24.09332735,1,16213,1135,water
1731,2103,32.91768739,24.09340547,1,0,1135,illegal
1732,2105,32.9178046,24.09337785,1,717367,1135,water
1733,2106,32.91789751,24.09336019,1,24913,1135,water
1734,2107,32.91800906,24.09336896,1,717503,1135,water
1735,2108,32.91810719,24.09335418,1,24068,1135,water
1736,2109,32.91819427,24.09331292,1,0,1135,illegal
1737,2110,32.91828656,24.0933014,1,722001,1135,water
1738,2111,32.9183399,24.0932212,1,716684,1135,water
1739,2112,32.91816119,24.09320515,1,64970,1135,water
1740,2113,32.91795497,24.093199,1,719902,1135,water
1741,2114,32.91785316,24.09322414,1,719901,0,water
1742,2116,32.91771406,24.09326076,1,29363,1135,water
1743,2117,32.91769094,24.09318862,1,719871,1135,water
1744,2118,32.91777909,24.09320846,1,71725,1135,water
1745,2119,32.91789024,24.09313388,1,722227,1135,water
1746,2120,32.91796973,24.09311249,1,0,1135,illegal
1747,2121,32.91844622,24.09322934,1,0,1135,illegal
1748,2122,32.91858377,24.09319402,1,33844,1135,water
1749,2123,32.91873137,24.09312391,1,0,1135,illegal
1750,2124,32.91880261,24.09305998,1,0,1135,water
1751,2126,32.91792996,24.09301375,1,23005,1135,water
1752,2127,32.91772644,24.09304711,1,0,1135,non-user
1753,2128,32.91759405,24.0930822,1,200,1135,water
1754,2129,32.91757075,24.09299318,1,0,1135,water
1755,2130,32.91769987,24.09297632,1,0,1135,non-user
1756,2132,32.91750492,24.09310784,1,199,1135,water
1757,2133,32.91743589,24.09314994,1,0,1135,illegal
1758,2135,32.91740602,24.09308494,1,611941,1135,water
1759,2136,32.91740093,24.09298356,1,60501,1135,water
1760,2138,32.91746808,24.09302999,1,0,1135,illegal
1761,2139,32.91731638,24.09316835,1,0,1135,water
1762,2140,32.91723953,24.09321066,1,184,1135,water
1763,2141,32.91721366,24.09314045,1,0,1135,illegal
1764,2142,32.91712345,24.09316465,1,186,1135,water
1765,2143,32.91714442,24.09323787,1,619483,1135,water
1766,2144,32.91706271,24.09326264,1,14950,1135,water
1767,2145,32.91703725,24.0931903,1,0,1135,water
1768,2146,32.91694198,24.09320333,1,69847,1135,water
1769,2147,32.91696067,24.09327684,1,15319,1135,water
1770,2148,32.9168902,24.09331365,1,69871,1135,water
1771,2149,32.91686148,24.09324062,1,167,1135,water
1772,2150,32.91677296,24.09326259,1,726950,1135,water
1773,2151,32.91679875,24.09333729,1,70367,1135,water
1774,2152,32.91671965,24.09336366,1,684929,1135,water
1775,2153,32.91668922,24.0932918,1,0,1135,water
1776,2154,32.91666373,24.09321663,1,14987,1135,water
1777,2155,32.91663193,24.09314535,1,698218,1135,water
1778,2156,32.91670875,24.09311972,1,719982,1135,water
1779,2157,32.91674435,24.09318993,1,178,1135,water
1780,2158,32.91683102,24.09315564,1,603646,1135,water
1781,2159,32.91681214,24.09308125,1,717366,1135,water
1782,2160,32.91688378,24.09305456,1,716012,1135,water
1783,2161,32.91691469,24.09312933,1,72185,1135,water
1784,2162,32.91700838,24.09310232,1,68084,1135,water
1785,2163,32.91698288,24.09302361,1,69268,1135,water
1786,2164,32.91706265,24.09300052,1,0,1135,illegal
1787,2165,32.91709407,24.09307764,1,68267,1135,water
1788,2166,32.91718914,24.09305671,1,61615,1135,water
1789,2167,32.91716684,24.09297672,1,0,1135,illegal
1790,2168,32.91724524,24.09295771,1,725686,1135,water
1791,2169,32.91727018,24.09303053,1,16473,1135,water
1792,2170,32.91729311,24.0930985,1,15385,1135,water
1793,2171,32.91709318,24.09283621,1,0,1135,non-user
1794,2172,32.91702064,24.09289407,1,6596,1135,water
1795,2173,32.91692219,24.09292194,1,30330,1135,water
1796,2174,32.91683356,24.09294771,1,635657,1135,water
1797,2175,32.91674018,24.09297505,1,610896,1135,water
1798,2176,32.91664234,24.09292225,1,617900,1135,water
1799,2177,32.91679254,24.09288083,1,724516,1135,water
1800,2178,32.91690298,24.09285053,1,700437,1135,water
1801,2179,32.91699648,24.09282487,1,0,1135,illegal
1802,2181,32.91649192,24.09311566,1,611277,1135,water
1803,2182,32.91653781,24.09324025,1,0,1135,water
1804,2183,32.91657757,24.09334069,1,171,1135,water
1805,2184,32.91650271,24.09339158,1,603470,1135,water
1806,2185,32.9163717,24.09335834,1,639131,1135,water
1807,2186,32.91630616,24.09339145,1,0,1135,illegal
1808,2187,32.91622871,24.09347487,1,166,1135,water
1809,2188,32.91619112,24.09337452,1,0,1135,illegal
1810,2189,32.91612053,24.09324406,1,718841,1135,water
1811,2190,32.9162324,24.09320842,1,0,1135,water
1812,2191,32.91631827,24.09321274,1,717365,1135,water
1813,2192,32.91642082,24.09317723,1,0,1135,
1814,2193,32.91645678,24.09356056,1,69957,1135,water
1815,2194,32.91648509,24.09362991,1,724528,1135,water
1816,2195,32.91650681,24.09368494,1,724537,1135,water
1817,2196,32.91653865,24.09375792,1,0,1135,illegal
1818,2197,32.91642308,24.09378788,1,0,1135,illegal
1819,2198,32.91635523,24.09380937,1,0,1135,illegal
1820,2199,32.9163251,24.09373743,1,0,1135,illegal
1821,2200,32.91629844,24.09367379,1,0,1135,illegal
1822,2201,32.91626967,24.09360425,1,0,1135,water
1823,2202,32.91634674,24.09359763,1,722273,1135,water
1824,2203,32.9161161,24.09364285,1,69087,1135,water
1825,2204,32.91614434,24.09371441,1,13567,1135,water
1826,2205,32.91617765,24.09378998,1,724166,1135,water
1827,2206,32.91620476,24.09385937,1,0,1135,illegal
1828,2207,32.91609919,24.0938959,1,0,1135,illegal
1829,2208,32.91602977,24.09391396,1,15249,1135,water
1830,2209,32.91593046,24.09392898,1,3280,1135,water
1831,2210,32.91589896,24.09385382,1,0,1135,illegal
1832,2211,32.91587156,24.09379015,1,725759,1135,water
1833,2212,32.91584432,24.09372465,1,0,1135,illegal
1834,2213,32.91595573,24.09371617,1,3495,1135,water
1835,2214,32.91602652,24.09369803,1,717368,1135,water
1836,2215,32.91588085,24.09410748,1,0,1135,illegal
1837,2216,32.91596211,24.09408277,1,635799,1135,water
1838,2217,32.91607088,24.09405306,1,70999,1135,water
1839,2218,32.91613561,24.09403679,1,15122,1135,water
1840,2219,32.91624614,24.09399641,1,0,1135,illegal
1841,2220,32.91628032,24.09409096,1,15103,1135,water
1842,2221,32.91633337,24.09421183,1,0,1135,illegal
1843,2222,32.91622393,24.09424225,1,15017,1135,water
1844,2223,32.91617447,24.09428617,1,74454,1135,water
1845,2224,32.91605818,24.09430961,1,0,1135,illegal
1846,2225,32.91647925,24.09411418,1,724170,1135,water
1847,2226,32.91653954,24.09400533,1,61621,1135,water
1848,2227,32.91658431,24.09388937,1,143,1135,water
1849,2228,32.91662261,24.09397607,1,725582,1135,water
1850,2229,32.9167135,24.09394943,1,260514,1135,water
1851,2230,32.91668169,24.09386316,1,63471,1135,water
1852,2231,32.91687076,24.09381209,1,718793,1135,water
1853,2232,32.91714602,24.09376957,1,722214,1135,water
1854,2240,32.91739844,24.09413467,1,603429,1135,water
1855,2241,32.91745197,24.09414768,1,0,1135,illegal
1856,2242,32.91755304,24.09412245,1,0,1135,illegal
1857,2245,32.9176768,24.09418762,1,24153,1135,water
1858,2246,32.91758192,24.09430712,1,24802,1135,water
1859,2247,32.91750625,24.09430608,1,717352,1135,water
1860,2248,32.91739216,24.09432769,1,0,1135,illegal
1861,2249,32.91731778,24.09420118,1,0,1135,illegal
1862,2250,32.91723165,24.09418905,1,24499,1135,water
1863,2251,32.91713821,24.0941775,1,0,1135,non-user
1864,2252,32.91704965,24.09418074,1,73006,1135,water
1865,2253,32.91694866,24.09415894,1,0,1135,water
1866,2254,32.91689946,24.094003,1,63572,1135,water
1867,2255,32.91679112,24.09414215,1,0,1135,illegal
1868,2256,32.91676891,24.09403603,1,609021,1135,water
1869,2258,32.9168403,24.09390881,1,0,1135,illegal
1870,2259,32.91665241,24.09407146,1,624917,1135,water
1871,2260,32.91670608,24.09420146,1,74337,1135,water
1872,2261,32.91662638,24.09422003,1,716434,1135,water
1873,2262,32.91659869,24.09414857,1,0,1135,illegal
1874,2263,32.91794603,24.09397915,1,0,1135,illegal
1875,2264,32.918035,24.09398747,1,0,1135,illegal
1876,2265,32.91812165,24.09395296,1,724568,1135,water
1877,2266,32.91821547,24.09396631,1,722215,1135,water
1878,2267,32.91830164,24.09389522,1,725531,1135,water
1879,2268,32.91839604,24.09386693,1,0,1135,illegal
1880,2270,32.91852379,24.09383653,1,24018,1135,water
1881,2271,32.91859326,24.09393063,1,23250,1135,water
1882,2272,32.91862759,24.09402528,1,0,0,
1883,2274,32.91866206,24.09413689,1,724579,1135,water
1884,2276,32.91858035,24.09416714,1,719945,1135,water
1885,2277,32.9185457,24.09406639,1,0,1135,illegal
1886,2278,32.91850252,24.09396329,1,0,1135,illegal
1887,2279,32.91836979,24.09396223,1,724571,1135,water
1888,2280,32.91836905,24.09405532,1,0,1135,illegal
1889,2281,32.91840289,24.09413853,1,0,1135,illegal
1890,2282,32.91841697,24.09419435,1,0,1135,illegal
1891,2283,32.91845507,24.09424064,1,0,1135,illegal
1892,2284,32.91836425,24.09427065,1,0,1135,illegal
1893,2285,32.91835716,24.0943601,1,0,1135,water
1894,2286,32.91846292,24.09434398,1,24921,1135,water
1895,2287,32.9185055,24.09440901,1,2083,1135,water
1896,2288,32.91844328,24.09442105,1,0,1035,illegal
1897,2289,32.9183677,24.0944361,1,0,1035,water
1898,2290,32.9182726,24.09445475,1,717312,0,water
1899,2291,32.91823735,24.09438385,1,0,1035,illegal
1900,2292,32.91829357,24.09437038,1,0,1046,water
1901,2293,32.91829063,24.0942848,1,70231,1035,water
1902,2294,32.91820372,24.09429926,1,617610,1135,water
1903,2295,32.91821857,24.09418311,1,61653,1135,water
1904,2297,32.91823056,24.09406583,1,719997,1135,water
1905,2298,32.9180404,24.09408505,1,0,1135,illegal
1906,2299,32.91797471,24.09403977,1,0,1135,illegal
1907,2300,32.91804647,24.09424706,1,0,1135,non-user
1908,2301,32.91807226,24.09432577,1,23394,1135,water
1909,2302,32.91810279,24.09441595,1,0,1135,illegal
1910,2303,32.91812727,24.09448981,1,2293,1135,water
1911,2304,32.91804063,24.09450953,1,23063,1135,water
1912,2305,32.91795654,24.09452806,1,23094,1135,water
1913,2306,32.91787644,24.09454605,1,0,1135,water
1914,2307,32.91778973,24.09456553,1,0,1135,illegal
1915,2308,32.91770813,24.09458322,1,68481,1135,water
1916,2309,32.91769478,24.09451329,1,71276,1135,water
1917,2310,32.91774692,24.09450169,1,24376,1135,water
1918,2311,32.91780262,24.09448868,1,609281,1135,water
1919,2312,32.91786463,24.09447418,1,724558,1135,water
1920,2313,32.91797774,24.09444748,1,54215,1135,water
1921,2314,32.91799155,24.09435695,1,23217,1135,water
1922,2315,32.91796621,24.09426849,1,0,0,
1923,2316,32.91790049,24.09437654,1,0,1135,illegal
1924,2317,32.91781064,24.09438911,1,27057,1135,water
