Block Number,X,Y,DMA,Zone,Status
4051,32.91526373,24.09547625,3,1134,water meter
4052,32.9152622,24.09537237,3,1134,water meter
4053,32.91520769,24.09532752,3,1134,water meter
4054,32.91515137,24.09533792,3,1134,water meter
4055,32.91508954,24.09533832,3,1134,water meter
4056,32.91501928,24.09534157,3,1134,water meter
4057,32.91494389,24.09533731,3,1134,water meter
4058,32.91486386,24.09532876,3,1134,water meter
4059,32.91478778,24.09532046,3,1134,water meter
4060,32.9147244,24.09531438,3,1134,water meter
4061,32.91464415,24.09530187,3,1134,water meter
4062,32.91456542,24.09532461,3,1134,water meter
4063,32.91451641,24.09531295,3,1134,water meter
4064,32.91454998,24.09528081,3,1134,
4065,32.91455961,24.09522039,3,1134,illegal connection
4066,32.91465655,24.0952211,3,1134,
4067,32.91473966,24.09522116,3,1134,illegal connection
4068,32.9147987,24.0952229,3,1134,
4069,32.91487282,24.09522791,3,1134,water meter
4070,32.91494133,24.09523284,3,1134,illegal connection
4071,32.91500224,24.09523493,3,1134,illegal connection
4072,32.9150881,24.09523508,3,1134,illegal connection
4073,32.91518902,24.0952302,3,1134,water meter
4074,32.91526906,24.09522951,3,1134,illegal connection
4075,32.91526532,24.09530732,3,1134,
4076,32.91526665,24.09513429,3,1134,water meter
4077,32.91520782,24.09513775,3,1134,water meter
4078,32.91515777,24.0951372,3,1134,water meter
4079,32.91508818,24.09514167,3,1134,
4080,32.91501395,24.0951401,3,1134,water meter
4081,32.91495317,24.09513505,3,1134,water meter
4082,32.91489908,24.0951298,3,1134,
4083,32.91484416,24.09512535,3,1134,water meter
4084,32.91478056,24.09511863,3,1134,
4085,32.91480373,24.09504993,3,1134,water meter
4086,32.91480363,24.09500039,3,1134,
4087,32.91488824,24.09503649,3,1134,water meter
4088,32.91496644,24.09504361,3,1134,water meter
4089,32.91503109,24.09504689,3,1134,illegal connection
4090,32.91509744,24.09504915,3,1134,water meter
4091,32.91516602,24.09504621,3,1134,water meter
4092,32.91524347,24.09504614,3,1134,
4093,32.91526378,24.09493328,3,1134,water meter
4094,32.91519028,24.09493478,3,1134,water meter
4095,32.91510831,24.09493879,3,1134,water meter
4096,32.91500707,24.09494039,3,1134,water meter
4097,32.91490907,24.094937,3,1134,water meter
4098,32.91481328,24.0949331,3,1035,water meter
4099,32.91486441,24.09484267,3,1035,water meter
4100,32.91496289,24.09483165,3,1035,water meter
4101,32.9150647,24.09481634,3,1134,water meter
4102,32.91515088,24.0948222,3,1134,water meter
4103,32.91524518,24.09482278,3,1134,water meter
4104,32.91469871,24.094959,3,1134,water meter
4105,32.91468826,24.09503586,3,1134,water meter
4106,32.91467979,24.095095,3,1134,water meter
4107,32.91466359,24.09514544,3,1134,
4108,32.91457389,24.09510828,3,1134,illegal connection
4109,32.91458883,24.09502967,3,1035,illegal connection
4110,32.91460582,24.09495511,3,1035,water meter
4111,32.91445395,24.09499963,3,1134,water meter
4112,32.91442704,24.09510585,3,1134,water meter
4113,32.91443444,24.09524253,3,1134,water meter
4114,32.91437173,24.09523596,3,1034,water meter
4115,32.91430888,24.09521784,3,1034,water meter
4116,32.9142232,24.09520131,3,1034,non-user
4117,32.91413593,24.0951798,3,1034,water meter
4118,32.91404646,24.0951611,3,1034,water meter
4119,32.91413751,24.09505689,3,1034,water meter
4120,32.91400819,24.09500762,3,1034,water meter
4121,32.91393955,24.09507529,3,1034,
4122,32.91392584,24.09515131,3,1034,water meter
4123,32.91384924,24.09512896,3,1034,water meter
4124,32.91379093,24.09510933,3,1034,water meter
4125,32.91375353,24.09509614,3,1034,water meter
4126,32.91382877,24.09504198,3,1034,
4127,32.91387464,24.09499188,3,1034,
4128,32.91390848,24.09494137,3,1034,water meter
4129,32.91405825,24.09491065,3,1034,water meter
4130,32.91417796,24.09496724,3,1035,water meter
4131,32.91430041,24.09504047,3,1134,water meter
4132,32.91396786,24.09485069,3,1034,water meter
4133,32.91378231,24.09489598,3,1034,water meter
4134,32.91369253,24.09486812,3,1034,water meter
4135,32.91359557,24.09484117,3,1034,water meter
4136,32.9134282,24.09484235,3,1035,water meter
4137,32.91350772,24.09498154,3,1034,water meter
4138,32.91359598,24.09500578,3,1034,water meter
4139,32.91369454,24.09502982,3,1034,water meter
4140,32.91341475,24.09495517,3,1034,water meter
4141,32.91332359,24.09492599,3,1034,water meter
4142,32.91340957,24.09474643,3,1035,water meter
4143,32.91333468,24.0946447,3,1035,water meter
4144,32.91329989,24.09473467,3,1035,water meter
4145,32.91326286,24.09483067,3,1034,water meter
4146,32.91319765,24.09490711,3,1034,non-user
4147,32.91308249,24.09486889,3,1034,water meter
4148,32.91310446,24.09479911,3,1035,water meter
4149,32.91319053,24.09482372,3,1035,water meter
4150,32.91310395,24.094674,3,1035,water meter
4151,32.91318806,24.09473279,3,1035,water meter
4152,32.91320419,24.09465945,3,1035,water meter
4153,32.91340596,24.09464538,3,1035,water meter
4154,32.91347242,24.09465161,3,1035,water meter
4155,32.91351092,24.094766,3,1035,water meter
4156,32.91354828,24.09464654,3,1035,water meter
4157,32.91360263,24.09467678,3,1035,water meter
4158,32.91367674,24.09471029,3,1035,water meter
4159,32.91376622,24.09474748,3,1035,water meter
4160,32.91383715,24.09478021,3,1035,water meter
4161,32.91390951,24.09480603,3,1035,water meter
4162,32.91300243,24.09465575,3,1034,water meter
4163,32.91289812,24.09464749,3,1034,water meter
4164,32.91297123,24.09475301,3,1035,water meter
4165,32.91299527,24.09482759,3,1034,water meter
4166,32.91298267,24.09487265,3,1034,water meter
4167,32.91291093,24.09485573,3,1034,water meter
4168,32.91292417,24.09480886,3,1034,
4169,32.91284845,24.09481556,3,1034,
4170,32.91280228,24.09480403,3,1034,water meter
4171,32.91285009,24.09473598,3,1034,water meter
4172,32.91274776,24.09466928,3,1034,water meter
4173,32.9127238,24.09473957,3,1034,water meter
4174,32.91270492,24.0947909,3,1034,water meter
4175,32.9126825,24.0948572,3,1134,non-user
4176,32.9126057,24.09483466,3,1134,water meter
4177,32.91255109,24.09481975,3,1134,illegal connection
4178,32.91249453,24.09478392,3,1134,water meter
4179,32.9124217,24.09476436,3,1134,water meter
4180,32.91235475,24.09476115,3,1134,water meter
4181,32.91239488,24.09468706,3,1034,
4182,32.91242782,24.09462167,3,1034,water meter
4183,32.91247812,24.09465642,3,1034,illegal connection
4184,32.91254529,24.09466382,3,1034,illegal connection
4185,32.91261279,24.09473676,3,1034,water meter
4186,32.91264366,24.09464932,3,1034,water meter
4187,32.9121808,24.09463203,3,1134,illegal connection
4188,32.91210379,24.09474084,3,1134,illegal connection
4189,32.91206514,24.09482721,3,1134,illegal connection
4190,32.91202663,24.09490678,3,1134,water meter
4191,32.91199137,24.09496385,3,1134,illegal connection
4192,32.91196995,24.09502315,3,1134,water meter
4193,32.91201008,24.09511916,3,1134,water meter
4194,32.9120861,24.09503452,3,1134,water meter
4195,32.91208564,24.09513823,3,1134,water meter
4196,32.9121646,24.09508764,3,1134,water meter
4197,32.91221731,24.09510645,3,1134,water meter
4198,32.91226151,24.09511921,3,1134,water meter
4199,32.91231071,24.09514703,3,1134,water meter
4200,32.91237739,24.09513541,3,1134,illegal connection
4201,32.91243482,24.09518609,3,1134,water meter
4202,32.9125374,24.09520469,3,1134,water meter
4203,32.91256261,24.09512824,3,1134,water meter
4204,32.9124948,24.09506475,3,1134,water meter
4205,32.9124246,24.09503757,3,1134,water meter
4206,32.91234287,24.09500678,3,1134,water meter
4207,32.91226639,24.09497793,3,1134,water meter
4208,32.91219474,24.09497192,3,1134,illegal connection
4209,32.91213566,24.09494868,3,1134,water meter
4210,32.91219099,24.09489746,3,1134,water meter
4211,32.91221427,24.09482179,3,1134,water meter
4212,32.91230106,24.09487387,3,1134,water meter
4213,32.91238808,24.09490482,3,1034,non-user
4214,32.91247354,24.09492936,3,1034,water meter
4215,32.91256005,24.094959,3,1034,water meter
4216,32.91264091,24.09498962,3,1034,water meter
4217,32.91258799,24.0950702,3,1134,water meter
4218,32.91246128,24.09526773,3,1034,water meter
4219,32.91244549,24.09531936,3,1034,
4220,32.91234701,24.09527929,3,1034,water meter
4221,32.91226345,24.09525742,3,1134,non-user
4222,32.91216442,24.09528331,3,1134,illegal connection
4223,32.91217372,24.09524399,3,1035,water meter
4224,32.91218067,24.09519589,3,1035,water meter
4225,32.91205503,24.09525114,3,1035,water meter
4226,32.91197723,24.0952442,3,1035,water meter
4227,32.91189384,24.09528231,3,1035,water meter
4228,32.91190632,24.09519945,3,1134,
4229,32.91190681,24.09509822,3,1035,water meter
4230,32.9117839,24.09519503,3,1134,water meter
4231,32.91178767,24.09527686,3,1035,water meter
4232,32.91169234,24.09530279,3,1035,illegal connection
4233,32.91165786,24.09522951,3,1134,illegal connection
4234,32.91160206,24.09518591,3,1134,water meter
4235,32.91158775,24.09514764,3,1134,
4236,32.9115641,24.09510228,3,1134,water meter
4237,32.91166557,24.09511873,3,1134,water meter
4238,32.91177346,24.09511365,3,1134,water meter
4239,32.91177318,24.0950366,3,1134,water meter
4240,32.91166493,24.09501622,3,1134,water meter
4241,32.91167359,24.09493008,3,1134,illegal connection
4242,32.91176204,24.09495664,3,1134,water meter
4243,32.91188129,24.09498234,3,1134,water meter
4244,32.91192884,24.0949021,3,1134,illegal connection
4245,32.91194723,24.09484475,3,1134,water meter
4246,32.91196597,24.09478566,3,1134,
4247,32.91197936,24.09472119,3,1134,non-user
4248,32.91197639,24.09465433,3,1134,non-user
4249,32.91198078,24.09459495,3,1134,water meter
4250,32.91207984,24.0946679,3,1134,
4251,32.91209435,24.09460072,3,1134,water meter
4252,32.91185573,24.09464525,3,1134,water meter
4253,32.91182746,24.09472616,3,1134,illegal connection
4254,32.91179704,24.0947736,3,1134,non-user
4255,32.91184774,24.09485248,3,1134,water meter
4256,32.91178295,24.09485214,3,1134,illegal connection
4257,32.91168022,24.09484566,3,1134,water meter
4258,32.91158984,24.09484464,3,1134,water meter
4259,32.91160352,24.09493435,3,1134,water meter
4260,32.91158248,24.09501278,3,1134,water meter
4261,32.91151351,24.095023,3,1134,illegal connection
4262,32.91153302,24.0949244,3,1134,water meter
4263,32.91143347,24.09494428,3,1134,illegal connection
4264,32.91135473,24.09488152,3,1035,water meter
4265,32.91142485,24.09486386,3,1035,illegal connection
4266,32.91150644,24.09484526,3,1134,water meter
4267,32.91167309,24.09478656,3,1134,water meter
4268,32.91162058,24.09473276,3,1134,water meter
4269,32.91150684,24.0947693,3,1134,water meter
4270,32.9114152,24.09476306,3,1134,illegal connection
4271,32.91136051,24.09478208,3,1134,water meter
4272,32.91131113,24.09481349,3,1035,water meter
4273,32.91129485,24.09476826,3,1035,water meter
4274,32.9112915,24.09471649,3,1035,water meter
4275,32.91123296,24.09463867,3,1035,water meter
4276,32.91131919,24.09463766,3,1035,water meter
4277,32.91140713,24.09466056,3,1134,water meter
4278,32.91150567,24.0946788,3,1134,
4279,32.91162039,24.09465895,3,1134,illegal connection
4280,32.91172424,24.09467396,3,1134,water meter
4281,32.91179511,24.09465113,3,1134,illegal connection
4282,32.91275758,24.09490352,3,1034,water meter
4283,32.91282394,24.0949167,3,1034,water meter
4284,32.91290569,24.0949357,3,1034,water meter
4285,32.91297614,24.09495346,3,1034,water meter
4286,32.91304497,24.0949721,3,1134,illegal connection
4287,32.91313243,24.0950001,3,1034,water meter
4288,32.91320285,24.09502471,3,1034,
4289,32.91325995,24.0950443,3,1034,water meter
4290,32.91330589,24.09506024,3,1034,water meter
4291,32.91335531,24.09507771,3,1034,water meter
4292,32.9134422,24.09510621,3,1034,water meter
4293,32.91352701,24.09513238,3,1034,water meter
4294,32.91360347,24.09515547,3,1034,water meter
4295,32.91355321,24.09524005,3,1034,
4296,32.91348579,24.09522171,3,1034,water meter
4297,32.9133991,24.095196,3,1034,non-user
4298,32.91331938,24.09517039,3,1034,illegal connection
4299,32.91326955,24.0951527,3,1034,water meter
4300,32.91322383,24.09513647,3,1034,water meter
4301,32.91316541,24.09511602,3,1034,water meter
4302,32.91308967,24.09508859,3,1034,water meter
4303,32.91301526,24.09506429,3,1034,water meter
4304,32.9129433,24.09504442,3,1034,water meter
4305,32.91287301,24.0950249,3,1034,water meter
4306,32.91277322,24.09499728,3,1034,water meter
4307,32.91270567,24.09509637,3,1034,illegal connection
4308,32.91277857,24.09512261,3,1034,
4309,32.91285384,24.09514695,3,1034,water meter
4310,32.91291647,24.09516763,3,1034,water meter
4311,32.91297942,24.09518864,3,1034,water meter
4312,32.9130497,24.09521145,3,1034,water meter
4313,32.91312408,24.09523687,3,1034,water meter
4314,32.91318198,24.09525638,3,1034,water meter
4315,32.91322392,24.09527135,3,1034,water meter
4316,32.91327124,24.09528614,3,1034,water meter
4317,32.91332267,24.09530275,3,1034,water meter
4318,32.91337807,24.09532134,3,1034,water meter
4319,32.91343694,24.09533851,3,1034,water meter
4320,32.91351204,24.09533694,3,1034,
4321,32.9134876,24.09538708,3,1034,illegal connection
4322,32.91346174,24.09544639,3,1034,water meter
4323,32.91337829,24.09541907,3,1034,water meter
4324,32.91327392,24.09538651,3,1034,water meter
4325,32.91318312,24.09535724,3,1034,water meter
4326,32.91312767,24.09533932,3,1034,water meter
4327,32.91307748,24.09532311,3,1034,water meter
4328,32.91301557,24.09530311,3,1034,water meter
4329,32.91294681,24.09528089,3,1034,water meter
4330,32.91288365,24.09526048,3,1034,water meter
4331,32.91281943,24.09524061,3,1034,water meter
4332,32.91275604,24.09522386,3,1034,water meter
4333,32.91270476,24.0952114,3,1034,water meter
4334,32.91264288,24.09522732,3,1034,water meter
4335,32.91267131,24.09516638,3,1034,
4336,32.91257149,24.09533889,3,1034,water meter
4337,32.91265621,24.09536196,3,1034,water meter
4338,32.91274925,24.09539466,3,1034,water meter
4339,32.91285031,24.0953923,3,1034,water meter
4340,32.91292181,24.09542424,3,1034,water meter
4341,32.91297972,24.09544204,3,1034,illegal connection
4342,32.9130435,24.09546298,3,1034,water meter
4343,32.91310837,24.09547921,3,1034,non-user
4344,32.91316825,24.09549843,3,1034,illegal connection
4345,32.91325926,24.09552615,3,1034,water meter
4346,32.91338849,24.09556215,3,1034,water meter
4347,32.9133988,24.09565161,3,1034,
4348,32.91338464,24.0956931,3,1034,
4349,32.9133707,24.09574183,3,1034,water meter
4350,32.91330088,24.0956748,3,1034,water meter
4351,32.9132236,24.09565146,3,1034,illegal connection
4352,32.91314158,24.09562652,3,1034,water meter
4353,32.91306882,24.09560588,3,1034,non-user
4354,32.91298691,24.09558002,3,1034,water meter
4355,32.91288838,24.09555049,3,1034,water meter
4356,32.91280995,24.09551133,3,1034,
4357,32.91271619,24.09550848,3,1034,water meter
4358,32.91263898,24.09547906,3,1034,water meter
4359,32.91255144,24.09544891,3,1034,water meter
4360,32.91241463,24.0953979,3,1134,illegal connection
4361,32.91239002,24.09547831,3,1134,illegal connection
4362,32.91236762,24.09555084,3,1134,illegal connection
4363,32.91235524,24.09561146,3,1134,water meter
4364,32.912341,24.09566345,3,1134,water meter
4365,32.91232794,24.09571461,3,1134,water meter
4366,32.91231184,24.09576588,3,1134,water meter
4367,32.91229845,24.09581779,3,1134,water meter
4368,32.91221407,24.09577829,3,1134,water meter
4369,32.91223158,24.09571296,3,1134,illegal connection
4370,32.91224608,24.09565287,3,1134,water meter
4371,32.91214637,24.09554766,3,1134,water meter
4372,32.91210675,24.09564258,3,1134,illegal connection
4373,32.91211694,24.09574516,3,1134,water meter
4374,32.9120317,24.09572408,3,1134,water meter
4375,32.91194376,24.09572556,3,1134,water meter
4376,32.91184709,24.09571632,3,1134,water meter
4377,32.91190642,24.09565188,3,1134,water meter
4378,32.91191007,24.09558101,3,1134,water meter
4379,32.91179862,24.095508,3,1134,water meter
4380,32.91177707,24.09543818,3,1134,water meter
4381,32.9117537,24.09537564,3,1134,water meter
4382,32.91186799,24.09549983,3,1134,water meter
4383,32.9118623,24.09539852,3,1134,water meter
4384,32.91193167,24.09544216,3,1134,illegal connection
4385,32.91199528,24.0953726,3,1134,illegal connection
4386,32.91200353,24.09547399,3,1134,water meter
4387,32.91215088,24.0954603,3,1134,water meter
4388,32.91209766,24.09539943,3,1134,water meter
4389,32.91206349,24.09535316,3,1134,water meter
4390,32.91212642,24.09534993,3,1134,
4391,32.91218685,24.09536754,3,1134,water meter
4392,32.91224552,24.09537298,3,1134,water meter
4393,32.91227046,24.09556191,3,1134,water meter
4394,32.9122987,24.09548651,3,1134,water meter
4395,32.912308,24.09544666,3,1134,water meter
4396,32.91232396,24.09537953,3,1134,water meter
4397,32.91252723,24.09553505,3,1034,water meter
4398,32.91262002,24.09556518,3,1034,illegal connection
4399,32.91260414,24.09561211,3,1034,
4400,32.91258811,24.09566975,3,1134,water meter
4401,32.91249166,24.09564746,3,1134,water meter
4402,32.91251009,24.09558463,3,1034,
4403,32.91269673,24.09561538,3,1034,
4404,32.91274704,24.0956292,3,1034,
4405,32.91282617,24.09565188,3,1134,water meter
4406,32.9128003,24.09572178,3,1134,water meter
4407,32.91272126,24.09570162,3,1134,water meter
4408,32.91267411,24.09569007,3,1134,
4409,32.91248052,24.0957576,3,1134,water meter
4410,32.91257839,24.09578785,3,1134,water meter
4411,32.91264539,24.095811,3,1134,water meter
4412,32.91275305,24.09580755,3,1134,water meter
4413,32.91272403,24.09587363,3,1134,water meter
4414,32.91269662,24.09593424,3,1134,water meter
4415,32.91267729,24.09599057,3,1134,water meter
4416,32.91259656,24.09592623,3,1134,water meter
4417,32.91252461,24.09589557,3,1034,water meter
4418,32.91243455,24.09585346,3,1034,illegal connection
4419,32.91293025,24.09570916,3,1034,water meter
4420,32.91302745,24.095739,3,1034,water meter
4421,32.91312143,24.09577467,3,1034,water meter
4422,32.91320728,24.0958019,3,1034,water meter
4423,32.91329457,24.09582593,3,1034,illegal connection
4424,32.91335654,24.09584069,3,1034,water meter
4425,32.91333581,24.09591596,3,1034,water meter
4426,32.91327298,24.09590408,3,1034,
4427,32.91320305,24.09588895,3,1034,
4428,32.9131267,24.09587248,3,1134,water meter
4429,32.91304113,24.09585811,3,1134,water meter
4430,32.91307876,24.09597246,3,1034,water meter
4431,32.91314906,24.09598141,3,1034,
4432,32.91322614,24.09599641,3,1034,water meter
4433,32.91330332,24.09601337,3,1034,water meter
4434,32.91299846,24.09596708,3,1034,water meter
4435,32.91288188,24.096001,3,1034,water meter
4436,32.91279835,24.09599704,3,1034,water meter
4437,32.91288568,24.09591748,3,1034,water meter
4438,32.91288753,24.09581425,3,1034,water meter
4439,32.9129618,24.09583387,3,1034,water meter
4440,32.91266627,24.09612663,3,1034,water meter
4441,32.9127485,24.09615521,3,1034,water meter
4442,32.9128354,24.09616596,3,1034,water meter
4443,32.91291034,24.0961239,3,1034,water meter
4444,32.91300634,24.09612691,3,1034,
4445,32.91311079,24.09614932,3,1034,water meter
4446,32.91322575,24.0961276,3,1034,water meter
4447,32.91319954,24.09622855,3,1034,water meter
4448,32.9131905,24.09630503,3,1134,water meter
4449,32.91310729,24.09628378,3,1134,water meter
4450,32.91301801,24.09624678,3,1134,water meter
4451,32.91272394,24.0962463,3,1134,illegal connection
4452,32.91264722,24.09621887,3,1134,water meter
4453,32.91333539,24.09616618,3,1034,water meter
4454,32.91341511,24.0961818,3,1034,water meter
4455,32.91350471,24.09622966,3,1134,water meter
4456,32.91362308,24.09625007,3,1134,water meter
4457,32.91373797,24.09628531,3,1134,illegal connection
4458,32.91382906,24.09629608,3,1134,illegal connection
4459,32.91390422,24.0962684,3,1034,water meter
4460,32.91396983,24.09631921,3,1034,water meter
4461,32.91399228,24.09626748,3,1034,water meter
4462,32.91409603,24.09627859,3,1034,illegal connection
4463,32.91406835,24.0963464,3,1034,
4464,32.91404109,24.09642553,3,1034,
4465,32.91402227,24.09648959,3,1034,non-user
4466,32.91410608,24.09653134,3,1034,water meter
4467,32.91403304,24.09658824,3,1034,water meter
4468,32.91392952,24.09656105,3,1134,illegal connection
4469,32.91392675,24.09645905,3,1034,water meter
4470,32.91395879,24.09638916,3,1134,illegal connection
4471,32.91388168,24.09635258,3,1034,water meter
4472,32.9138552,24.09643967,3,1134,water meter
4473,32.91379962,24.09642381,3,1134,illegal connection
4474,32.91370835,24.09640935,3,1134,water meter
4475,32.91361163,24.09638437,3,1134,water meter
4476,32.91353587,24.09636215,3,1134,water meter
4477,32.91345612,24.09634818,3,1134,water meter
4478,32.91333215,24.09633022,3,1034,water meter
4479,32.91335652,24.09625056,3,1034,water meter
4480,32.91338959,24.0960494,3,1134,illegal connection
4481,32.91341714,24.09594233,3,1134,water meter
4482,32.91349071,24.09595902,3,1134,water meter
4483,32.91357609,24.09597852,3,1134,water meter
4484,32.91364879,24.09599658,3,1134,illegal connection
4485,32.91370517,24.09600783,3,1134,water meter
4486,32.91376805,24.09602148,3,1134,illegal connection
4487,32.91382864,24.09603556,3,1134,water meter
4488,32.91390854,24.09605463,3,1134,illegal connection
4489,32.91398226,24.09607105,3,1034,water meter
4490,32.91394297,24.09615384,3,1034,water meter
4491,32.91385692,24.09614073,3,1134,illegal connection
4492,32.91376178,24.09612466,3,1134,illegal connection
4493,32.91368796,24.09611128,3,1134,water meter
4494,32.91362686,24.09610154,3,1134,illegal connection
4495,32.91354934,24.09608455,3,1134,water meter
4496,32.9134635,24.09606561,3,1134,water meter
4497,32.91406361,24.09609413,3,1034,water meter
4498,32.9141584,24.09611738,3,1034,water meter
4499,32.91413006,24.096191,3,1034,water meter
4500,32.91403874,24.09617145,3,1034,water meter
4501,32.91346019,24.09581444,3,1134,
4502,32.91352235,24.09573949,3,1034,illegal connection
4503,32.91354602,24.09566764,3,1134,water meter
4504,32.91365256,24.09573128,3,1134,water meter
4505,32.91372203,24.09574902,3,1134,water meter
4506,32.91377009,24.09576512,3,1034,illegal connection
4507,32.91383845,24.09578657,3,1134,
4508,32.91392754,24.09581652,3,1134,water meter
4509,32.91400162,24.09584166,3,1034,water meter
4510,32.91395818,24.0959364,3,1134,water meter
4511,32.9138843,24.09591723,3,1034,water meter
4512,32.91380145,24.09589623,3,1134,illegal connection
4513,32.91371317,24.09587589,3,1134,water meter
4514,32.91361511,24.09585256,3,1134,illegal connection
4515,32.91353042,24.09583017,3,1134,water meter
4516,32.91408051,24.09586705,3,1034,water meter
4517,32.91414759,24.09588625,3,1034,water meter
4518,32.91421548,24.09590724,3,1134,water meter
4519,32.91427708,24.09592398,3,1134,water meter
4520,32.91423745,24.09602399,3,1134,water meter
4521,32.9141808,24.09600631,3,1134,water meter
4522,32.91411323,24.09598402,3,1134,water meter
4523,32.91404111,24.09596164,3,1134,water meter
4524,32.91434015,24.09578392,3,1134,illegal connection
4525,32.91427142,24.09576415,3,1134,illegal connection
4526,32.91418484,24.09574153,3,1134,illegal connection
4527,32.91409987,24.09571839,3,1134,water meter
4528,32.91402293,24.09569812,3,1134,water meter
4529,32.91395043,24.09567926,3,1134,water meter
4530,32.91388625,24.09565768,3,1134,water meter
4531,32.91382811,24.09561398,3,1134,water meter
4532,32.91374483,24.09560156,3,1134,water meter
4533,32.91366824,24.09558121,3,1034,water meter
4534,32.91359624,24.095553,3,1034,water meter
4535,32.91353093,24.09553081,3,1034,water meter
4536,32.91357745,24.09547035,3,1034,water meter
4537,32.91358994,24.09542098,3,1034,water meter
4538,32.91367507,24.09547758,3,1134,water meter
4539,32.91375556,24.09549916,3,1134,water meter
4540,32.91384169,24.09551017,3,1134,water meter
4541,32.91395317,24.09552733,3,1134,illegal connection
4542,32.91393755,24.09559292,3,1134,illegal connection
4543,32.91404173,24.09561483,3,1134,water meter
4544,32.91405862,24.09554876,3,1134,water meter
4545,32.91412824,24.09559765,3,1134,water meter
4546,32.914203,24.09561402,3,1134,
4547,32.9142649,24.09562718,3,1134,water meter
4548,32.91435612,24.09559869,3,1134,illegal connection
4549,32.91434569,24.09567827,3,1134,water meter
4550,32.91448144,24.09561181,3,1134,illegal connection
4551,32.9145514,24.09567206,3,1134,water meter
4552,32.91461589,24.0956425,3,1134,water meter
4553,32.9146773,24.09565003,3,1134,water meter
4554,32.91463765,24.09572813,3,1134,illegal connection
4555,32.9146305,24.09577624,3,1134,illegal connection
4557,32.91461033,24.0958525,3,1134,water meter
4558,32.91454389,24.09581795,3,1134,water meter
4560,32.91445852,24.09582203,3,1134,illegal connection
4561,32.91443178,24.09576993,3,1134,water meter
4562,32.91436972,24.09550289,3,1134,water meter
4563,32.91427285,24.09547618,3,1034,water meter
4564,32.91419729,24.09546295,3,1034,water meter
4565,32.91413948,24.09544988,3,1034,water meter
4566,32.91408116,24.09543416,3,1034,water meter
4567,32.91400177,24.09540566,3,1034,water meter
4568,32.91391697,24.09539036,3,1034,water meter
4569,32.91385745,24.09536488,3,1034,water meter
4570,32.91376903,24.09527799,3,1034,water meter
4571,32.91376638,24.09535887,3,1034,non-user
4572,32.91369835,24.09533765,3,1034,water meter
4573,32.91361268,24.09534744,3,1034,illegal connection
4574,32.91363278,24.09530837,3,1034,
4575,32.91364875,24.09527472,3,1034,water meter
4576,32.91367154,24.09523628,3,1034,
4577,32.91373895,24.09519533,3,1034,water meter
4578,32.91382288,24.09522921,3,1034,water meter
4579,32.91389264,24.0952581,3,1034,
4580,32.91396222,24.09525298,3,1034,water meter
4581,32.91394112,24.09530804,3,1034,
4582,32.91402988,24.09532778,3,1034,water meter
4583,32.91404342,24.0952802,3,1034,
4584,32.91410372,24.09533039,3,1034,water meter
4585,32.91417113,24.09534448,3,1034,water meter
4586,32.9142638,24.09537248,3,1034,water meter
4587,32.91437826,24.09538286,3,1034,water meter
4588,32.91436928,24.09545181,3,1034,
4589,32.91822471,24.08980111,1,1046,water meter
4590,32.91786895,24.09068778,1,1135,illegal connection
4591,32.91920638,24.09086396,1,1135,illegal connection
4592,32.91241272,24.09340462,2,1035,non-user
4595,32.91962168,24.09473889,1,1135,illegal connection
4596,32.91965351,24.09488671,1,1135,water meter
4597,32.91837851,24.09532408,1,1135,illegal connection
4598,32.91829454,24.09533657,1,1135,water meter
4599,32.91827288,24.09524625,1,1135,water meter
4600,32.91835773,24.09522542,1,1135,water meter
4601,32.91945746,24.09662223,1,1135,illegal connection
4602,32.91876647,24.0987824,1,1134,illegal connection
4603,32.91866321,24.09887945,1,1134,illegal connection
4604,32.91865895,24.09893963,1,1134,water meter
4605,32.91865024,24.0990079,1,1134,water meter
4606,32.91864828,24.09909878,1,1134,illegal connection
4607,32.91866748,24.09918802,1,1134,water meter
4608,32.91877221,24.09928573,1,1134,illegal connection
4610,32.91864597,24.09880782,1,1134,illegal connection
4611,32.91868065,24.09871521,1,1134,water meter
4612,32.91585685,24.09942058,3,1134,water meter
4614,32.91565382,24.09614779,3,1135,water meter
4615,32.91533942,24.09573387,3,1134,water meter
4616,32.91446491,24.09569195,3,1134,water meter
4617,32.91555736,24.09534029,3,1134,
4618,32.91235304,24.09520059,3,1034,
4619,32.9122582,24.09473517,3,1134,
4620,32.91227826,24.09469075,3,1034,illegal connection
4621,32.912275,24.0946118,3,1034,
4622,32.91232163,24.09462297,3,1034,water meter
4623,32.9123759,24.09460441,3,1034,
4624,32.91235786,24.09463967,3,1034,
4625,32.91234438,24.0946673,3,1034,
4626,32.91009682,24.09216428,2,1035,water meter
4627,32.9122785,24.09242678,2,1035,illegal connection
4628,32.91251492,24.09211597,2,1035,water meter
4629,32.91092357,24.09292429,2,1035,water meter
4630,32.91087035,24.092961,2,1035,water meter
4631,32.91083426,24.09294988,2,1035,water meter
4632,32.9107415,24.09314518,2,1035,water meter
4633,32.91112468,24.09223213,2,1035,water meter
4634,32.91099459,24.09232458,2,1035,water meter
4635,32.9109069,24.09242455,2,1035,illegal connection
4636,32.91098035,24.09262883,2,1035,water meter
4637,32.91090113,24.09254521,2,1035,illegal connection
4638,32.91083325,24.09225923,2,1035,water meter
